baseline_commit,path,git_blob,sha256_working_copy,area,priority,content_type,bytes,lines,nonblank_lines,review_method,full_review_status,reviewed_line_ranges,reviewer,finding_ids,test_evidence,reviewed_at_commit,independent_signoff,observed_source_commit,audit_notes
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-reserve-capital-tracker/page.tsx,87e5863235cb33467cacfc743bc5d33cde1b4ac0,998089636293e197f69159c8be58630bd3b62df7d64bd2c0aed87fa5f665399a,Web console,P1,utf8_text,6030,145,127,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-reserve-fund/page.tsx,691bd476a8270d4d8f787d62ecf3babe0172ebbb,f55d69bcdbc09d9b1c8f92739cc72aa508a4bd2a61f56e09e49648d9a15cafb3,Web console,P1,utf8_text,12996,285,250,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-rofr-tracker/page.tsx,c65f1a27c5794d04a1e04ff24b945ea8e9310b23,023b429448a2fe70c183d40e747e4e20accde87641ffb311af53176d723d8f34,Web console,P1,utf8_text,6997,116,101,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-round-negotiation-notes/page.tsx,1df4a6c24740baf37527345e96237cda4f3b414b,1285e7e8b13dfb2b233b8d8842be06b814f2dca4fb4bc58150de7d01687c938f,Web console,P1,utf8_text,5528,127,113,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-round-pipeline-funnel/page.tsx,a4213d2807753329bc7e252ca354d2df02392d33,bb7eb1512f3e3453b10193de859d6a129fe034c94cf16206b2d261af0f46901b,Web console,P1,utf8_text,4347,88,77,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-safe-cap-table-modeler/page.tsx,82d99a113d7273c125715cc994399bb756fbe5d6,3356d006dff2382d84b9edb4515c2a7e3e69eafa01fd01a61fc90c4da5140117,Web console,P1,utf8_text,8242,167,148,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-safe-conversion-tracker/page.tsx,05bd31a7f34dbcbef6e13f07687170f9614c78b8,a044278cfaf4dbf2cbac1fd524630f4ead726b7b29ce187220c03a6e86563a85,Web console,P1,utf8_text,11951,227,212,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-safe-maturity-forecast/page.tsx,379c9b88f11d62ff7c6e07191503493e6f6f2e8a,e1ecebece8d808c0f80f433661c4445f03cb20ccfa553308099e3099ead4200e,Web console,P1,utf8_text,6481,147,130,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-safe-notes-tracker/page.tsx,8813c4accb23308f4ac1ba4b255f186a0cf07c51,91b59b4b2b7bfbd1c3f2096e9d1bafef09e3299ab9a2245068bf35f2748d1d51,Web console,P1,utf8_text,6464,150,135,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-safe-refresh/page.tsx,ab1c56df237051f9ef994abb7bc4757ba27ec120,89f3828fbf56165262b245e9a454de9192e40ace0669c0df6c3587c9416f66b6,Web console,P1,utf8_text,6293,125,110,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-secondary-buyback/page.tsx,b2aa799ef3a12f9703e7581efe2ec469f64e0190,f64532c46e0688fbc3700b0774dadf64d9708d200d1d8c745b98d2260347a7e4,Web console,P1,utf8_text,7572,155,139,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-secondary-market-intel/page.tsx,f35af189abd60f1ab4e2829f179bd8dc76c9eb18,13da25f951b96f11184e6b57d640855f7f07ae52f6c8a9236a1960dd5436586a,Web console,P1,utf8_text,7354,155,132,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-secondary-market-interest-tracker/page.tsx,c4863dbc0f5d3342f325543b1f007c32058e4ee8,3adbed03e458449bb571f6c6aa8409b585515f80c2f881ab375852f9622a4433,Web console,P1,utf8_text,6797,106,92,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-series-term-sheet-negotiator/page.tsx,4a177f98fcbdf2d48c5a72a7af0c30fd9bf10b6b,6e787a9a45bbc6f3d6ebcdf3ce3522a9e835cb8330cfb00967a1ff084b43a2c7,Web console,P1,utf8_text,4439,70,59,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-side-letter-bookkeeping/page.tsx,550fb7fdb7420ef677a11738c6fa968fbffbc72c,60fdadd8a5af33df17cffc669c5838d5fc7bea2b02c5dbd2628aa30bc87d5fba,Web console,P1,utf8_text,3370,67,56,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-side-letter-compliance/page.tsx,c1093d9c6a57bfc632ee8c0d983289ad27a3a7d9,48c535b2e74518ece2586410ce52694a584352af130bef8188381f5a15c66cc8,Web console,P1,utf8_text,3551,72,61,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-side-letter-tracker/page.tsx,ff0061b50797cdbbe53a9ec581cbd913c74d695e,79aec2e580cc823092270f1d5ce0480ac632bbf0d15aa783f372b0be83b04afc,Web console,P1,utf8_text,4969,118,104,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-side-letter-watchdog/page.tsx,64adfd1d8ead7e49d0ea17da81ec63a880c2e2be,17955a88c7daadf5e3ccb2a3fec9a0417c984de513c6a2d249944575bfc9a11f,Web console,P1,utf8_text,3370,65,54,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-signal-interpreter/page.tsx,8798d48d8400f349acbdf8735ed10c9c4b7ff737,f054c7b9e2c63a71411e5928e6268ff6ae40fd196ff1cc73d3d8894c5a037a3f,Web console,P1,utf8_text,7596,149,131,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-signed-loi-tracker/page.tsx,38fa0198a30494eb5889294f5f154b774e36c458,6f80373e86260f319de9639099deef09f75a0d0175a402e597e4b36f2693197f,Web console,P1,utf8_text,8594,163,143,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-signed-vault/page.tsx,515aa14ca0233152326ab1721ea4884ef1529580,12144214b77e98d5eb970cccbc3473f035b60326275c14134f9459389205fb7f,Web console,P1,utf8_text,6456,150,132,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-soft-commit-ladder/page.tsx,c6262142ef0e67d343cfbf8973d3c24d9979c3f0,c90222461b60efb1f26c1a29f7cf573236c6865dd164353ea2b058ff94043503,Web console,P1,utf8_text,6648,108,94,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-special-distribution-tracker/page.tsx,c9df410cb521bca95afff61845ef7abb9320a651,4194b399b3e12382143e084357ded88f7be6b69624e09a205176093c29375c35,Web console,P1,utf8_text,3824,67,56,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-special-notice-tracker/page.tsx,ae42b6ae81f8ac0344a006a3f359b278b5134b45,8005037666b484cec7e65541d4ae6fe1d5216a5e7d7a9f504bacf9afaf9727c6,Web console,P1,utf8_text,7470,149,131,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-stock-ledger/page.tsx,29fec437cd18f1a2a60b520b14e51216297d584e,f25ae781e446af907a44488aff1984d7d55c60d2628b8a870a033f4708f1a8b4,Web console,P1,utf8_text,6893,114,98,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-stockholder-vote-tracker/page.tsx,4672677488bf839c65c734e23c909e1b762e9155,31683aadc8067b6f4a9aec82e4650f2b26023ddefc8e60259a97a81539aadd9b,Web console,P1,utf8_text,3984,71,60,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-strategic-partnership-tracker/page.tsx,df3c2b2cf2158acc15cc084075d9a000730ee64b,1a4d308fe0b41d828622b0157885fd44cdaf8abf80c74f7fa5d2dff96b793003,Web console,P1,utf8_text,7139,123,110,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-stress-test-scenarios/page.tsx,78e88ab35bd6e80e9e8394df2a9cdd3e7aa22eef,34d8e2a9b9827c81805c9eb09c7212cd169a58b6634eba501598b21dad2fc737,Web console,P1,utf8_text,7588,161,143,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-tag-along-right-tracker/page.tsx,b2fcf43cef0296a1972e5174e74de0142db65884,d1436aad7862a79f86b7795dc701449f1dfb75cbc105c26c4e1954644822b8c7,Web console,P1,utf8_text,5098,88,76,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-tax-document-vault/page.tsx,07db605fa6a3c17f41de9775c81a1b79729fafa4,7910973418b8442defcc570b3dd0481645056723af0b2a264805db7a9785f11a,Web console,P1,utf8_text,5302,89,76,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-tax-loss-harvesting-tracker/page.tsx,fc6bf67fc47c856ecf76d47e1ead09c863d5edd9,27e8257f1c2e87c88b682993c59c30d020f826568069a0b80cf322934ea96447,Web console,P1,utf8_text,9829,151,136,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-tax-receipt-generator/page.tsx,5d66c0a3d7f599ee72b6d17bb282d8fe4eeabf6a,41b9834bf092e1ce461e59bcb8e9fe661dfd3d66eed71d15cb00c88693a679d6,Web console,P1,utf8_text,6165,129,115,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-tear-sheets/page.tsx,1d15c78c4a7ff59c8fe1965a4bafdff78bed1b5a,fa8a69f1438604ca66110e79c4c1785ae82fadc08cd6d1d29cb8b77409d945b9,Web console,P1,utf8_text,7421,157,135,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-term-sheet-amendment-tracker/page.tsx,3617eaf51a1572a15525af277f5d0acb26abdffd,addebdf36222ee3a83bf5e7bb7467c403b83d079de130e0699a3d258fd43ea77,Web console,P1,utf8_text,3819,64,53,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-term-sheet-comparison/page.tsx,c9fd3242f911e86c17956a9ef715aadebc1ec0b1,313554a12efdf640f6b357365d3ef38c6fca17c213f43414a572e8090415b7ec,Web console,P1,utf8_text,5542,139,122,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-termination-watchlist/page.tsx,6d65cf14acff23d204b998905c5de0cedb294711,1fd03e2c537a4d40b712ad7de1964f22945bf20108de505e9a3be34dc2bcf974,Web console,P1,utf8_text,3697,66,55,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-treasury-yield-tracker/page.tsx,d47e9dc509a30fe2d574395f6e694aaa3a082662,b991faf49e371afc3523d5549622d1ff430a1042fe921bc4fec2ceb2ed42ea4a,Web console,P1,utf8_text,4048,68,57,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-trust-score-tracker/page.tsx,d6014df6205439d4fedefe6894db08227cceef79,fee9f29630673f8ecf2beba4d4555cb215af4c1de399c2cffb57a44fc3d498fc,Web console,P1,utf8_text,3586,66,55,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-vesting-schedule/page.tsx,06246c532f3944871a595dbc08fcebdecc3a4b00,59a56fd585df05f762b9dae8c84f6ed790d139b072327e6a8b9c3d597baae880,Web console,P1,utf8_text,8980,164,151,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-voting-block-tracker/page.tsx,66a7b8db046214599cdaab0c0436c53d1a6ad42e,9985354241d11eb1cf7abf64cc5e7adee6b1f7bee2cdeb469ee9601c02b65b65,Web console,P1,utf8_text,3201,73,63,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-voting-rights-tracker/page.tsx,4002f2edeb01f6622e0f0a73aebcf7b825057d48,1836cc4e20f2acffced459fa243851e239f4c8896ba666032a7abe3404c61c13,Web console,P1,utf8_text,7632,177,158,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-warm-intro-graph/page.tsx,ce6d1479a105107d89d1f92f3c7bfa9da7488050,dbfc4052a442236b7dbe3dc30a18c469ccdb77f8be7ec7dc00daed79cb61f134,Web console,P1,utf8_text,9532,182,157,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-warm-up-campaign/page.tsx,6f97b36d2db58558d96cbf6476d01ac53195d6fb,f27f462cfee6e9f83712ff2f81e05fa6cceb7aa096b2b43e687b3cb37c816c32,Web console,P1,utf8_text,7049,129,113,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-watchlist-alert-system/page.tsx,6b1766d44171205a79a23bd8a0e10d68647d0da2,482d3d3b1219c35bf1efa3330a47055f04f5eaabcc3002799b567ea51b25cf5d,Web console,P1,utf8_text,3501,66,55,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-wire-confirmation-tracker/page.tsx,5e8fff201d7af2b4bf0e2edc421f38ae4b04e5b6,365f7a58e80b02e645b606244f7e6c815cba4e43ff08cdf13f0ea67daa8e8b64,Web console,P1,utf8_text,7432,174,156,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-wire-confirmation/page.tsx,48b5f17728dc9375aa51f389a62621ad6ff92456,13e30b81fae17f72a2c5f8672858edd4c0b06f20acfb271f3437726772883001,Web console,P1,utf8_text,8389,247,226,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-wire-transfer-reconciliation/page.tsx,0fddc5b700eac612362092c926ffb3c3c95d9856,b63f55b689f45e064aee1cd77c3ab4f3465119f9b99ea84faba7ffe17c499e38,Web console,P1,utf8_text,3780,69,58,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-investor-wire-transfer-tracker/page.tsx,e22764094493d6465ba891b73b9417f1185a8bef,46d4125dc5e730f07fa572ac2cd6eaeabbff0968d0ed78e24def7b14879ce172,Web console,P1,utf8_text,5573,112,99,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-ip-portfolio-tracker/page.tsx,da6b041af42a3d0779028f40eaf5b6b5b566de76,fd48f5166b0110964dd96f380b5dfb84d22c423322414549ee4d55a5d3425517,Web console,P1,utf8_text,11267,313,280,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-iso-13485-qms-internal-audit-nonconformity-board/page.tsx,8b1999176d9fcd4ef2b15a2edfcda7db0429a9fb,23a06903ae9b7cb19da94199856371f64091549d3e35e025cbe4f8b639d6355b,Web console,P1,utf8_text,9498,264,242,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-it-asset-issuance-custody-data-wipe-register/page.tsx,c2a2af0cd2cddcb4229b2c1f0d23747eb58ccae6,8a613007ab8b4cd33cac6e5171eddbf69a506d08714209e983be5cf6569c46aa,Web console,P1,utf8_text,9233,258,236,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-it-backup-dr-restore-test-verification-board/page.tsx,1cdcf254219ea49b7437fd9e569a47ced87ab3d5,bef2aa3bae24f6e7cbe625fb3df3883f337027bb83bbbbb735e7032cc3c4cdc8,Web console,P1,utf8_text,9651,268,246,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-it-change-management-cab-change-success-board/page.tsx,952e458b21a47462e26a88b74f4f3918a3d0b6fc,25064df16420b71bd1563ece1e5503fdb7d57188a5036637a7e2221531718bc1,Web console,P1,utf8_text,9655,266,244,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-it-mdm-endpoint-encryption-byod-compliance-board/page.tsx,54be7236d3f35eaae53d0b217d0ba587ba899714,b8d022279d5b4a4d331c6bb2559ef5e8da21caf22b8ad5bbdacbad6e7b6cda63,Web console,P1,utf8_text,9730,268,246,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-it-security-awareness-phishing-simulation-board/page.tsx,68271ab2efeba407b3e453414a402a4aa46cc55a,8b68225fa1e005c9a5ef2179c60958b5796b5be3d5ec0e6aeb3a803a0b98d9a1,Web console,P1,utf8_text,10188,272,250,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-it-user-access-review-privileged-access-recertification-board/page.tsx,b65e2ca6111ed40e21c3b3649fd20bfee2fdebe0,505b214d5ca78baf657cf69d46c097607acb57977f7358c9ca4913b0a471ecde,Web console,P1,utf8_text,10159,274,252,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-it-vulnerability-remediation-sla-exposure-board/page.tsx,494800224d54e81d176158da2ec49ec299aa4b0d,45a7ecef9acb4d26d735f45633b4d0251d649694ba0bc4fc2d078b756cb9dde0,Web console,P1,utf8_text,10144,277,255,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-key-management-master-key-register-board/page.tsx,9222e7ec7dd3ba089e3a7aef06a04d15f6b4f8fd,3237147bb62a7a91df024c273724bc762872dd5e8444d5b446472b040442b43a,Web console,P1,utf8_text,9565,267,245,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-key-person-succession-business-continuity-board/page.tsx,ccdafece5eaceebc022d6ac68915eab86c10672c,c4d43f36ee78191c6fd20ba6a9415ba7fdb75b581fb02240b411e9590f1c7929,Web console,P1,utf8_text,9278,260,238,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-knowledge-base/page.tsx,c7b280a04a26663689ff36ddd150665bc1a7f41b,4c9f543508d379a091a9de0f569b493f74de0b67a83c690e678e3e5f5c505142,Web console,P1,utf8_text,7889,174,154,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-leadership-anti-pattern-spotter/page.tsx,4392eb7c142f14c9d2d1642afde0b5b3776c5ea1,95fa7cb11b4ca7c88df6d62c9bb7e492613797657a55c2595dd3aedb78b8462b,Web console,P1,utf8_text,7011,155,136,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-leadership-team-retention-tracker/page.tsx,675d1858d9ae659c9951034de81c08b21198061e,d951bfceb6748f6e4ccabc4c0759324ea5c1581566d6a67e50f67be1dbe5d86c,Web console,P1,utf8_text,14010,350,326,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-lease-ind-as-116-rou-asset-liability-schedule-board/page.tsx,5ad57992ffc669f9ffcf0650977b4292ac99053f,75fc9700f1bfd313911fc6d32d9d98996d8c2a590a99e099b0b7ad1c9aa6afed,Web console,P1,utf8_text,9763,266,244,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-legal-hold-litigation-ediscovery-preservation-board/page.tsx,7ee4bb768b19e2aa5a32a4e7abd8bb7a6869ce1c,1f02a4e04f2ab925629bb150cd985398e6c1a5c9cfa27914d9c027dd4cf09e0a,Web console,P1,utf8_text,9614,259,237,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-legal-matter-contract-review-dispute-exposure-board/page.tsx,0ec168a7d8c8a6343c67c6474d60b4fa2b088de2,b2fb583a42dfd0fb63bbf31febd5ea52c5e2a69fb8226f57024a8548809fcc39,Web console,P1,utf8_text,9158,258,236,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-legal-metrology-lmpc-weights-measures-compliance-board/page.tsx,f8ab450c8cdaab5475a10493d5417053091649c8,15b0cf5edbdb90550e550ee47c135b28f7ff257b8091d15109312c01d8deee7a,Web console,P1,utf8_text,9894,265,243,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-lender-bank-credit-facility-headroom-stress/page.tsx,1eb078f31934822cfeda3a22f9671d57e914cf72,e7a12db9216afe54c72dc440490c6d3d0131207320a6edcb4f7a091385844c61,Web console,P1,utf8_text,11548,311,279,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,web/src/app/founder-lessons-library/page.tsx,a91fa43ce4caaf3a908ade32209f1601e33e4bdb,a9cf4fab9b1f5fb3e6fafed49ba1d63bb71c063988c7da6fa7ec8b0b38deeff8,Web console,P1,utf8_text,4903,83,70,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
